video_name,filter_mode,total_frames,total_detections,avg_detections_per_frame,avg_yolo_confidence,frames_with_detections,detection_rate,avg_speed_variance,max_speed_variance,unique_track_ids,avg_track_duration,track_stability_score
cctv052x2004080619x00099,none,53,125,2.358490566037736,0.45400819565817624,48,0.9056603773584906,262.17962646484375,661.584228515625,10,35.2,90.9090909090909
cctv052x2004080619x00099,gaussian,53,64,1.2075471698113207,0.4459255334309169,41,0.7735849056603774,3707.337158203125,18856.259765625,7,30.571428571428573,125.0
cctv052x2004080619x00099,median,53,103,1.9433962264150944,0.47881262664553487,47,0.8867924528301887,221.84872436523438,875.5806884765625,11,28.454545454545453,83.33333333333333
cctv052x2004080619x00100,none,53,191,3.6037735849056602,0.49343636497855187,53,1.0,235.0396728515625,891.51416015625,14,28.071428571428573,66.66666666666667
cctv052x2004080619x00100,gaussian,53,117,2.207547169811321,0.46362272841302127,52,0.9811320754716981,515.5645141601562,1307.3929443359375,10,24.1,90.9090909090909
cctv052x2004080619x00100,median,53,143,2.69811320754717,0.5007915376083644,52,0.9811320754716981,1098.3712158203125,7349.43798828125,13,27.846153846153847,71.42857142857143
cctv052x2004080619x00101,none,53,196,3.69811320754717,0.4832765458045027,53,1.0,186.89183044433594,297.0898132324219,13,28.23076923076923,71.42857142857143
cctv052x2004080619x00101,gaussian,53,157,2.9622641509433962,0.4731885898334594,51,0.9622641509433962,215.5146484375,532.2512817382812,14,23.285714285714285,66.66666666666667
cctv052x2004080619x00101,median,53,190,3.5849056603773586,0.5025765567868199,53,1.0,239.95162963867188,561.3060302734375,13,27.0,71.42857142857143
cctv052x2004080619x00102,none,52,25,0.4807692307692308,0.4315145816026109,21,0.40384615384615385,755.2568359375,1406.072509765625,3,20.0,250.0
cctv052x2004080619x00102,gaussian,52,16,0.3076923076923077,0.40860479840865505,16,0.3076923076923077,530.1705322265625,530.1705322265625,1,44.0,500.0
cctv052x2004080619x00102,median,52,23,0.4423076923076923,0.4200555238534104,21,0.40384615384615385,1285.1864013671875,2497.696044921875,3,21.333333333333332,250.0
cctv052x2004080619x00103,none,53,82,1.5471698113207548,0.4455517314034379,31,0.5849056603773585,267.5898742675781,605.7529907226562,6,17.5,142.85714285714286
cctv052x2004080619x00103,gaussian,53,67,1.2641509433962264,0.4689657553772017,35,0.660377358490566,277.9197082519531,464.1631164550781,6,20.166666666666668,142.85714285714286
cctv052x2004080619x00103,median,53,75,1.4150943396226414,0.4686239877695678,30,0.5660377358490566,310.4251708984375,974.1544799804688,6,21.833333333333332,142.85714285714286
cctv052x2004080619x00104,none,53,62,1.169811320754717,0.4648883304400751,39,0.7358490566037735,562.8187255859375,1321.70751953125,5,34.6,166.66666666666666
cctv052x2004080619x00104,gaussian,53,44,0.8301886792452831,0.492016862468286,40,0.7547169811320755,588.1341552734375,1007.8201293945312,2,40.0,333.3333333333333
cctv052x2004080619x00104,median,53,58,1.0943396226415094,0.46200471104315993,43,0.8113207547169812,374.5819091796875,580.1463012695312,3,34.333333333333336,250.0
cctv052x2004080620x00105,none,53,131,2.4716981132075473,0.471215145875795,51,0.9622641509433962,1385.845947265625,7231.94921875,10,36.1,90.9090909090909
cctv052x2004080620x00105,gaussian,53,62,1.169811320754717,0.4677945120486221,38,0.7169811320754716,312.0228576660156,746.6482543945312,4,28.25,200.0
cctv052x2004080620x00105,median,53,82,1.5471698113207548,0.4696405455147549,36,0.6792452830188679,506.9416198730469,2148.711181640625,8,41.0,111.11111111111111
cctv052x2004080620x00106,none,53,100,1.8867924528301887,0.4038230099205701,43,0.8113207547169812,998.3237915039062,6227.80078125,9,30.333333333333332,100.0
cctv052x2004080620x00106,gaussian,53,66,1.2452830188679245,0.41546878393354086,36,0.6792452830188679,493.8720703125,845.6763305664062,5,32.8,166.66666666666666
cctv052x2004080620x00106,median,53,106,2.0,0.4363489227752163,47,0.8867924528301887,1102.6959228515625,6729.32861328125,9,33.666666666666664,100.0
cctv052x2004080620x00107,none,53,82,1.5471698113207548,0.43799489540185116,40,0.7547169811320755,382.6633605957031,1091.7337646484375,10,23.2,90.9090909090909
cctv052x2004080620x00107,gaussian,53,55,1.0377358490566038,0.4435474185240751,35,0.660377358490566,8700.75,58868.06640625,8,28.0,111.11111111111111
cctv052x2004080620x00107,median,53,72,1.3584905660377358,0.4628910441975017,37,0.6981132075471698,246.11004638671875,694.3549194335938,9,20.22222222222222,100.0
cctv052x2004080620x00108,none,53,104,1.9622641509433962,0.44948730307541707,47,0.8867924528301887,176.54931640625,502.4761962890625,12,21.833333333333332,76.92307692307692
